epoch,loss,val_loss
0,1.19655806273,1.0356772244
1,0.939644337445,0.860065862536
2,0.842058625817,0.845068868995
3,0.789236098528,0.880487313867
4,0.713648371398,1.16913127303
5,0.626058258116,1.69195125103
6,0.542711348087,1.36344971061
7,0.470266716555,0.935322800279
8,0.41317146197,0.832393550873
9,0.372974750772,0.560628449917
10,0.343500307202,0.463513357937
11,0.323241728917,0.388191960752
12,0.305561852083,0.327604097128
13,0.288900450245,0.314855588973
14,0.276805691235,0.296536894143
15,0.26452156771,0.284855654836
16,0.254853904247,0.271437484026
17,0.244002673961,0.255574943125
18,0.235094916634,0.230377014726
19,0.226742950082,0.220930702984
20,0.221069338359,0.215373771638
21,0.21324151326,0.203270523995
22,0.207565018348,0.187249871343
23,0.20350387767,0.187488174438
24,0.197664068639,0.185200054944
25,0.193365798891,0.166603882611
26,0.188653814979,0.166824094206
27,0.184656072035,0.159505157173
28,0.180446107872,0.156146184355
29,0.176297880895,0.146672397852
30,0.173641145043,0.145049613714
31,0.170401010104,0.142533090338
32,0.167976005375,0.132742406428
33,0.163377412222,0.133684538305
34,0.160172715411,0.134850823134
35,0.156560067274,0.135164540634
36,0.153634507395,0.11880469732
37,0.150995093584,0.123440387845
38,0.148610532656,0.117054512724
39,0.145839665923,0.112844106182
40,0.142755977716,0.113239318877
41,0.141013284959,0.106352838129
42,0.13869629465,0.108435896039
43,0.135996200237,0.105287067965
44,0.134483177401,0.101363313943
45,0.131992040295,0.0985975988209
46,0.129721100628,0.098092006892
47,0.128710849769,0.0976447019726
48,0.126791191194,0.0908048197627
49,0.12552194586,0.0998134318739
50,0.124567766674,0.0890748735517
51,0.121377627179,0.0893541954458
52,0.120012202114,0.0885246764868
53,0.118747527245,0.0891061600298
54,0.116155742668,0.082517882064
55,0.115852002427,0.0803173243999
56,0.113825231139,0.0794534113258
57,0.112622625381,0.0818377263844
58,0.111221877392,0.0796887405217
59,0.109917796496,0.0782783109695
60,0.108291260712,0.0762682598084
61,0.107191161998,0.0699643900618
62,0.105768708978,0.0741082023829
63,0.104442833643,0.070545678027
64,0.104013731517,0.0701052229851
65,0.102936136723,0.0719974156469
66,0.100780444685,0.0682925758883
67,0.100322992261,0.0660984329879
68,0.09948627064,0.0681695448235
69,0.0980188378133,0.0655369115993
70,0.0971377361566,0.0729574475437
71,0.0969096873887,0.0639176262543
72,0.0957454545423,0.0671057157218
73,0.095419370383,0.059897175245
74,0.0939946293831,0.0673277992755
75,0.0929437688552,0.0639459809288
76,0.0914917760529,0.0588814221323
77,0.0912557987496,0.0597104052082
78,0.0911132396199,0.0611189905554
79,0.0894986127503,0.0603131072596
80,0.0880654386245,0.0581070743501
81,0.0889224402606,0.0589910155162
82,0.0875425213948,0.0586898406968
83,0.0859652138315,0.0583292579278
84,0.0858610054478,0.0570076128468
85,0.0850602730177,0.0535338614136
86,0.0839444795623,0.0514674551785
87,0.0826339911669,0.052763588354
88,0.0830073952675,0.0536810399964
89,0.0823568865657,0.0519809702411
90,0.0812260829844,0.050299952738
91,0.0804182719439,0.0517948374152
92,0.0797188268043,0.0494273802266
93,0.0793107463978,0.0501212475821
94,0.0789757806808,0.0511631082743
95,0.0789750251919,0.0479625981301
96,0.0774800734594,0.044815720804
97,0.0756352313794,0.0472176583484
98,0.0768619831651,0.0469104634598
99,0.0754849502817,0.0494249070063
100,0.0746612696908,0.0476946946234
101,0.0750567992218,0.0471307350323
102,0.0743726450019,0.0490264995024
103,0.0733082862105,0.0439484344795
104,0.0728840482421,0.0429572235793
105,0.071668886533,0.0449151720852
106,0.0719622337725,0.0447395831347
107,0.0711450903676,0.0421267075464
108,0.0699974024668,0.0430094830692
109,0.0696748212911,0.0425951397046
110,0.0686814483255,0.0419427236542
111,0.0690974759869,0.0413560440764
112,0.0682974039577,0.0405122410506
113,0.0681610663421,0.0405453888699
114,0.0687167655211,0.0421815855429
115,0.0666617587674,0.0432338636369
116,0.0675712069497,0.0402123967186
117,0.0674680748954,0.0413528839126
118,0.066413935693,0.041047084704
119,0.0646115907934,0.0397013163194
120,0.0646846233401,0.037157471478
121,0.0665380091872,0.0405366944149
122,0.0635770225432,0.0372185371816
123,0.0638340803329,0.0385718250647
124,0.0636775778607,0.0355116361752
125,0.0622773636598,0.0366605848074
126,0.062574370997,0.0373432373628
127,0.0620124143548,0.037197577022
128,0.0622061959468,0.0344591189176
129,0.0614776214585,0.0441865835339
130,0.0622025382239,0.0353380661458
131,0.0609858242795,0.035775840655
132,0.0605344532058,0.0372054349631
133,0.0598997616675,0.0342512922361
134,0.0599882949609,0.034775808733
135,0.0599486964289,0.036438393034
136,0.0604547674768,0.0336385883391
137,0.0582501075231,0.0317434569821
138,0.0586878919043,0.0329173151404
139,0.0588370674755,0.0337440699339
140,0.0579579384532,0.0332204939798
141,0.0579041212797,0.0321644176729
142,0.0575518802274,0.0330758410506
143,0.0574577024672,0.0333057413809
144,0.0564551336691,0.0323526128195
145,0.0553739198949,0.0283225577325
146,0.0555963503662,0.0307523864321
147,0.0566446438897,0.0310338949785
148,0.0552270226181,0.0301375564188
149,0.0551300269552,0.0324196035974
150,0.0565157353878,0.03328863075
151,0.0542877567466,0.0297648297623
152,0.0543196070008,0.0279760581441
153,0.0550793613773,0.0282841844484
154,0.0537160875276,0.0296685935929
155,0.0535706358962,0.0326125668362
156,0.0536937964614,0.0286896209233
157,0.0532243246213,0.0280526092276
158,0.0527666800655,0.0295138821006
159,0.052797161648,0.0273286459967
160,0.0525548119564,0.0285895800218
161,0.0519334587734,0.0300806357525
162,0.0507822981104,0.026491073519
163,0.0516960197128,0.0276750505902
164,0.0517120175529,0.0282119268551
165,0.0517354697455,0.0283637267537
166,0.0509975705761,0.028563663736
167,0.0510406647343,0.0299783193506
168,0.0503934393637,0.0275192848407
169,0.0502505504992,0.0258178921416
170,0.0502130730078,0.0277754281648
171,0.0509606158361,0.0282146274112
172,0.0503582145087,0.0295709025115
173,0.0501119881403,0.0257228512317
174,0.0498852251563,0.0294869641773
175,0.0491991149727,0.0264433273114
176,0.0487596653402,0.0263331714086
177,0.0496992059983,0.026837995369
178,0.0480621442664,0.0258642668836
179,0.0475237188861,0.0259299088269
180,0.0485645356122,0.0286349375732
181,0.0481389405672,0.027474223543
182,0.0484912178479,0.0279978366569
183,0.0494418972638,0.0293827691115
184,0.0478974924888,0.0282312930562
185,0.0475642219651,0.0275826658122
186,0.0472745383624,0.0247788362205
187,0.0465117657091,0.0275675211102
188,0.0475129627157,0.0251055365428
189,0.0465261018835,0.0231609498151
190,0.0463940330781,0.0253160549328
191,0.0461559985299,0.0240305443294
192,0.0456759218592,0.0235135721043
193,0.0461988616269,0.0239821797237
194,0.0459512440953,0.0242424814962
195,0.0458982218988,0.0233196252026
196,0.0467800641898,0.0250417917967
197,0.045851768367,0.0232144637033
198,0.0450525220484,0.0233334224671
199,0.0458778996021,0.0274347797967
200,0.0457178435754,0.0236107679084
201,0.0445834394544,0.0231971271336
202,0.0444161965512,0.0235508547164
203,0.0448319666088,0.0227368586697
204,0.0442373645026,0.0218707629479
205,0.0438188846223,0.0246050955728
206,0.0441800735891,0.0234722752124
207,0.0440864604432,0.0236384383403
208,0.0440742950886,0.0225276416168
209,0.0445065703243,0.0227785893716
210,0.044994043326,0.0222978162579
211,0.0428523697425,0.0210360916331
212,0.0432993157767,0.0219339828007
213,0.0429776723497,0.0218805576675
214,0.0431313780602,0.0240242581815
215,0.0436662783381,0.0220039975829
216,0.0432432233822,0.0225931066088
217,0.0426660131663,0.0245162243955
218,0.042483189702,0.0220006763935
219,0.0423451143783,0.0218784507364
220,0.0423822998535,0.0209547072649
221,0.0429464884102,0.0212670181878
222,0.0416681298055,0.0204427547753
223,0.0421746124513,0.0217657041736
224,0.0426556367893,0.0227031404153
225,0.0419064213056,0.0219197137281
226,0.0413145727478,0.0202407793142
227,0.041729906667,0.0231008333154
228,0.0413551355712,0.0211141969077
229,0.0419367279857,0.0214334967546
230,0.0412563914433,0.0229951217771
231,0.0415672680363,0.0213312468491
232,0.04153945297,0.0198857982643
233,0.040493291663,0.0205705992877
234,0.0408917276189,0.0205124516971
235,0.0409955216106,0.0215764310211
236,0.0410913640168,0.019452823326
237,0.0395219479688,0.0203508586623
238,0.040801245952,0.0195275405422
239,0.040048404783,0.0218994215131
240,0.0406083109323,0.0235975813121
241,0.0404416865204,0.0212170491926
242,0.0389418296982,0.0234571737237
243,0.0399257292505,0.020755109936
244,0.0404326566961,0.0232638142072
245,0.040813636547,0.0200880039483
246,0.0404843886383,0.0202387774363
247,0.0405817446299,0.0208310461603
248,0.0393221289385,0.0197035110556
249,0.0395535686053,0.0202787802555
250,0.0392665579449,0.0202845898457
251,0.03862800356,0.0216828179546
252,0.0386725122109,0.020801465679
253,0.0389367183205,0.0188019996509
254,0.0388270581607,0.0199297384359
255,0.0383670301642,0.0195549479686
256,0.0391019349918,0.0194543931633
257,0.0388122586068,0.018745030649
258,0.0378053988796,0.0186419459991
259,0.0382296690252,0.0192389867269
260,0.0383739954326,0.0220213930123
261,0.038528467156,0.0183615725487
262,0.0377851869445,0.018323481176
263,0.0379818194546,0.0216386131011
264,0.0381708741188,0.0186511326581
265,0.0372131001204,0.0189251246862
266,0.0374909423757,0.0186139316298
267,0.0375072696712,0.0198008143343
268,0.0371011884417,0.0183824315667
269,0.0371819618158,0.0177452151198
270,0.037449786393,0.0197931650095
271,0.0389129085466,0.0188417664729
